target_word,similar_words_with_scores
aspirer,aspirateur (0.550)
aspirine,asperge (0.430)
assaillant,assistant (0.511)
assaillir,assouplir (0.517)
assaisonner,assassiner (0.567)
assassin,"assassiné (0.806), assassinat (0.730), assassiner (0.730)"
assassinat,"assassin (0.730), assassiné (0.711), assassiner (0.694)"
assassiner,"assassin (0.730), assassiné (0.711), assassinat (0.694), assaisonner (0.567)"
assassiné,"assassin (0.806), assassinat (0.711), assassiner (0.711)"
assemblage,assemblée (0.682)
assembler,"assemblée (0.692), assener (0.549), assumer (0.484), assommer (0.476), assombrir (0.457)"
assemblée,"assembler (0.692), assemblage (0.682)"
assener,"assembler (0.549), asservir (0.547), assister (0.488), assiéger (0.488), associer (0.488)"
assentiment,assortiment (0.670)
asseoir,"assortir (0.488), assoupir (0.488), assouvir (0.488), associer (0.430), assumer (0.429)"
asservir,"assener (0.547), assoupir (0.479), assurer (0.476), assourdir (0.476)"
assidûment,assurément (0.547)
assiette,assise (0.512)
assigner,"assimiler (0.538), assumer (0.488), assurer (0.488), associer (0.479), assommer (0.479)"
assimiler,"assigner (0.538), assister (0.538), assiéger (0.538), assumer (0.484), associer (0.476)"
assis,assise (0.767)
assise,"assis (0.767), assiette (0.512)"
assistance,"assistant (0.727), assurance (0.556)"
assistant,"assistance (0.727), assommant (0.517), assaillant (0.511)"
assister,"assimiler (0.538), assener (0.488), assumer (0.488), assurer (0.488), associer (0.479)"
assiéger,"assiégé (0.681), assimiler (0.538), assener (0.488), assumer (0.488), assurer (0.488)"
assiégé,"assiéger (0.681), associé (0.479), assuré (0.438), assoiffé (0.430)"
associer,"associé (0.681), assoiffer (0.538), assortir (0.491), assoupir (0.491), assouvir (0.491)"
associé,"associer (0.681), assoiffé (0.501), assiégé (0.479), assuré (0.438)"
assoiffer,"assoiffé (0.707), associer (0.538), assommer (0.538), assigner (0.476), assister (0.476)"
assoiffé,"assoiffer (0.707), associé (0.501), assiégé (0.430)"
assombrir,"assommer (0.549), assortir (0.538), assoupir (0.538), assouvir (0.538), assouplir (0.528)"
assommant,assistant (0.517)
assommer,"assombrir (0.549), assoiffer (0.538), assortir (0.491), assoupir (0.491), assouvir (0.491)"
assorti,assortir (0.802)
assortiment,"assentiment (0.670), assurément (0.540)"
assortir,"assorti (0.802), assombrir (0.538), assouplir (0.538), associer (0.491), assommer (0.491)"
assoupi,"assoupir (0.802), assouplir (0.659)"
assoupir,"assoupi (0.802), assouplir (0.751), assouvir (0.714), assombrir (0.538), associer (0.491)"
assouplir,"assoupir (0.751), assoupi (0.659), assortir (0.538), assombrir (0.528), assaillir (0.517)"
assourdi,"assourdir (0.813), abasourdi (0.640)"
assourdir,"assourdi (0.813), abasourdir (0.657), assombrir (0.528), asservir (0.476), assurer (0.473)"
assouvir,"assoupir (0.714), assombrir (0.538), associer (0.491), assommer (0.491), asseoir (0.488)"
assumer,"assurer (0.686), assigner (0.488), assister (0.488), assiéger (0.488), associer (0.488)"
assurance,assistance (0.556)
assurer,"assumer (0.686), assuré (0.647), assigner (0.488), assister (0.488), assiéger (0.488)"
assuré,"assurer (0.647), assiégé (0.438), associé (0.438)"
assurément,"assidûment (0.547), assortiment (0.540)"
assécher,"assener (0.488), assumer (0.488), assurer (0.488), assigner (0.479), assister (0.479)"
asticot,asticoter (0.724)
asticoter,"asticot (0.724), astiquer (0.538)"
astiquer,asticoter (0.538)
astre,"antre (0.570), autre (0.570)"
athlète,athée (0.449)
athée,"athéisme (0.526), athlète (0.449)"
athéisme,athée (0.526)
atome,atomique (0.526)
atomique,"anatomique (0.683), atome (0.526)"
attabler,"atterrer (0.488), attester (0.488), attifer (0.488), attirer (0.488), attiser (0.488)"
attachant,"attachement (0.618), attenant (0.527), attirant (0.527), atténuant (0.517)"
attache,"attacher (0.802), attaché (0.764), attente (0.438)"
attachement,"attouchement (0.670), attachant (0.618)"
attacher,"attache (0.802), attaché (0.681), atteler (0.488), atterrer (0.488), attester (0.488)"
attaché,"attache (0.764), attacher (0.681), atténué (0.429)"
attaque,"attaquer (0.802), attente (0.438), attitude (0.430)"
attaquer,"attaque (0.802), attribuer (0.527), atteler (0.488), atterrer (0.488), attester (0.488)"
attarder,"attardé (0.681), atteler (0.488), attester (0.488), attifer (0.488), attiser (0.488)"
attardé,"attarder (0.681), atténué (0.429)"
atteindre,"attendre (0.729), atteinte (0.670), attente (0.505)"
atteint,"atteinte (0.825), attente (0.618), attentat (0.562), attirant (0.488), attribut (0.430)"
atteinte,"atteint (0.825), attente (0.706), atteindre (0.670), attelage (0.501), attendre (0.501)"
attelage,"attente (0.512), atteinte (0.501), attendre (0.491)"
atteler,"atterrir (0.547), attacher (0.488), attaquer (0.488), attarder (0.488), attraper (0.488)"
attenant,"attentat (0.668), attachant (0.527), attrait (0.430)"
attendre,"atteindre (0.729), attendrir (0.707), attendu (0.681), atteinte (0.501), attelage (0.491)"
attendrir,"attendre (0.707), atterrer (0.495)"
attendrissant,attendrissement (0.707)
attendrissement,attendrissant (0.707)
attendu,"attendre (0.681), attente (0.647)"
attentat,"attente (0.723), attentif (0.681), attenant (0.668), atteint (0.562), atténuant (0.473)"
attente,"attentat (0.723), atteinte (0.706), attentif (0.700), attendu (0.647), atteint (0.618)"
attentif,"attention (0.707), attente (0.700), attentat (0.681)"
attention,"attentif (0.707), attraction (0.556)"
atterrer,"atterrir (0.743), attifer (0.500), attiser (0.500), attendrir (0.495), attabler (0.488)"
atterrir,"atterrer (0.743), atteler (0.547), attester (0.547), attirer (0.522), attarder (0.466)"
attester,"attrister (0.637), atterrir (0.547), attifer (0.500), attirer (0.500), attabler (0.488)"
attifer,"attirer (0.686), attiser (0.686), atterrer (0.500), attester (0.500), attabler (0.488)"
attirail,attirant (0.664)
attirance,attirant (0.707)
attirant,"attirance (0.707), attirail (0.664), attachant (0.527), atténuant (0.527), atteint (0.488)"
attirer,"attifer (0.686), attiser (0.686), atterrir (0.522), attester (0.500), attabler (0.488)"
attiser,"attifer (0.686), attirer (0.686), atterrer (0.500), attabler (0.488), attacher (0.488)"
attitude,"altitude (0.664), aptitude (0.664), attaque (0.430)"
attouchement,"attachement (0.670), accouchement (0.643), attroupement (0.583)"
attraction,"abstraction (0.639), attribution (0.589), attention (0.556)"
attrait,"attribut (0.501), attenant (0.430), atteint (0.429)"
attraper,"attribuer (0.538), attriquer (0.538), attrister (0.538), atteler (0.488), atterrer (0.488)"
attribuer,"attriquer (0.725), attribut (0.707), attraper (0.538), attrouper (0.528), attaquer (0.527)"
attribut,"attribuer (0.707), attrait (0.501), atteint (0.430), attirant (0.423)"
attribution,attraction (0.589)
attriquer,"attribuer (0.725), attraper (0.538), attrouper (0.528), atténuer (0.527), attifer (0.484)"
attrister,"attester (0.637), attraper (0.538), attrouper (0.528), attifer (0.484), attirer (0.484)"
attroupement,attouchement (0.583)
attrouper,"attribuer (0.528), attriquer (0.528), attrister (0.528), attaquer (0.476), atténuer (0.476)"
atténuant,"attirant (0.527), attachant (0.517), attentat (0.473)"
atténuer,"atténué (0.681), attribuer (0.527), attriquer (0.527), atteler (0.488), atterrer (0.488)"
atténué,"atténuer (0.681), attaché (0.429), attardé (0.429)"
au-dedans,"au-dehors (0.539), au-dessus (0.539)"
au-dehors,"au-dedans (0.539), au-dessus (0.539), au-dessous (0.531)"
au-dessous,"au-dessus (0.767), au-dehors (0.531)"
au-dessus,"au-dessous (0.767), au-dedans (0.539), au-dehors (0.539)"
aubain,aubaine (0.787)
aubaine,"aubain (0.787), aube (0.462), auberge (0.429)"
aube,"auberge (0.557), auge (0.525), aubaine (0.462)"
auberge,"aubergiste (0.610), aube (0.557), aubaine (0.429)"
aubergiste,auberge (0.610)
aucun,"aucune (0.767), aucuns (0.767)"
aucune,"aucun (0.767), aucuns (0.740)"
aucuns,"aucun (0.767), aucune (0.740)"
audace,"audience (0.500), audible (0.438)"
audible,"audience (0.501), audace (0.438)"
audience,"audible (0.501), audace (0.500)"
audition,addition (0.664)
auge,"aube (0.525), ange (0.500), auguste (0.462)"
augmentation,alimentation (0.643)
augure,augurer (0.787)
augurer,augure (0.787)
auguste,auge (0.462)
auprès,après (0.633)
auréole,auréoler (0.802)
auréoler,auréole (0.802)
autant,antan (0.525)
auteur,"autour (0.647), acteur (0.613), autocar (0.438)"
authentique,automatique (0.571)
auto,autour (0.625)
autobus,autres (0.438)
autocar,auteur (0.438)
automate,"automatique (0.639), autoroute (0.549), autonome (0.534)"
automatique,"automate (0.639), authentique (0.571)"
automnal,automne (0.681)
automne,"automnal (0.681), autonome (0.547), autonomie (0.538), autre (0.449)"
automobile,"automobiliste (0.682), autonomie (0.511)"
automobiliste,automobile (0.682)
autonome,"autonomie (0.762), automne (0.547), automate (0.534), autoroute (0.495)"
autonomie,"autonome (0.762), automne (0.538), automobile (0.511), autoroute (0.487)"
autoroute,"automate (0.549), autonome (0.495), autonomie (0.487)"
autour,"auteur (0.647), auto (0.625)"
autre,"autres (0.767), antre (0.570), astre (0.570), autruche (0.526), automne (0.449)"
autrefois,autres (0.574)
autres,"autre (0.767), autrefois (0.574), autobus (0.438)"
autruche,autre (0.526)
auvent,auvergnat (0.505)
auvergnat,auvent (0.505)
auxquelles,auxquels (0.695)
auxquels,auxquelles (0.695)
avachi,avachir (0.787)
avachir,"avachi (0.787), avaler (0.438), avatar (0.438), avancer (0.429)"
aval,avaler (0.625)
avalanche,"avance (0.529), avancée (0.516)"
avaler,"aval (0.625), avachir (0.438)"
avance,"avancer (0.787), avancé (0.740), avancée (0.718), avalanche (0.529), avantage (0.512)"
avancement,agencement (0.622)
avancer,"avance (0.787), avancé (0.647), avantager (0.549), avatar (0.438), avachir (0.429)"
avancé,"avancée (0.787), avance (0.740), avancer (0.647)"
avancée,"avancé (0.787), avance (0.718), avalanche (0.516), avantage (0.501), avare (0.449)"
avant,amant (0.570)
avant-garde,avant-guerre (0.596)
avant-guerre,avant-garde (0.596)
avant-hier,avantager (0.576)
avantage,"avantager (0.813), avantageux (0.743), avance (0.512), avancée (0.501)"
avantager,"avantage (0.813), avantageux (0.727), avant-hier (0.576), avancer (0.549), avatar (0.483)"
avantageux,"avantage (0.743), avantager (0.727)"
avare,avancée (0.449)
avarice,"avarié (0.647), avancée (0.429)"
avarié,avarice (0.647)
avatar,"avantager (0.483), avachir (0.438), avancer (0.438)"
avec,aveu (0.650)
avenant,aveuglant (0.538)
avenir,advenir (0.661)
aventure,"aventurer (0.813), aventureux (0.743), aventurier (0.685)"
aventurer,"aventure (0.813), aventurier (0.767), aventureux (0.727)"
aventureux,"aventure (0.743), aventurer (0.727)"
aventurier,"aventurer (0.767), aventure (0.685)"
avenue,aveugle (0.438)
averse,"adverse (0.661), aveugle (0.438)"
averti,avertir (0.787)
avertir,averti (0.787)
aveu,avec (0.650)
aveuglant,"aveuglement (0.618), aveuglément (0.618), avenant (0.538)"
aveugle,"aveugler (0.802), avenue (0.438), averse (0.438)"
aveuglement,"aveuglément (0.749), aveuglant (0.618)"
aveugler,aveugle (0.802)
aveuglément,"aveuglement (0.749), aveuglant (0.618)"
aviateur,"aviser (0.438), aviver (0.438)"
aviation,"avion (0.581), aviron (0.500)"
avide,"aide (0.591), acide (0.570), aride (0.570)"
avidité,"aviné (0.449), avisé (0.449)"
aviné,"avisé (0.610), avidité (0.449)"
avion,"aviron (0.667), aviation (0.581)"
aviron,"avion (0.667), aviation (0.500)"
avis,"aviso (0.737), avisé (0.737), aviser (0.625), anis (0.500)"
aviser,"aviver (0.647), avis (0.625), aviateur (0.438)"
aviso,"avis (0.737), avisé (0.705)"
avisé,"avis (0.737), aviso (0.705), aviné (0.610), aisé (0.591), avidité (0.449)"
aviver,"aviser (0.647), aviateur (0.438)"
avoir,avorter (0.449)
avorter,avoir (0.449)
avérer,aérer (0.633)
aérer,avérer (0.633)
aérogare,aéroplane (0.487)
aéroplane,aérogare (0.487)
aéré,acéré (0.591)
aîné,aine (0.250)
baba,baby (0.690)
babine,"bibine (0.633), bobine (0.613)"
babouche,"babouchka (0.707), bouche (0.650)"
babouchka,babouche (0.707)
baby,baba (0.690)
bader,"bander (0.650), barder (0.650), balader (0.640), baser (0.590), baver (0.590)"
badin,bain (0.611)
bafouer,"bafoué (0.647), bafouiller (0.600)"
bafouille,"bafouiller (0.822), bouille (0.614)"
bafouiller,"bafouille (0.822), barbouiller (0.648), brouiller (0.622), bafouer (0.600)"
bafoué,bafouer (0.647)
bagage,bagnole (0.449)
bagarre,"bagarrer (0.802), barre (0.640), bagne (0.449), bague (0.449), bagnole (0.429)"
bagarrer,"bagarre (0.802), barrer (0.663)"
bagne,"bague (0.610), bagarre (0.449)"
bagnole,"bignole (0.643), bagage (0.449), bague (0.449), bagarre (0.429)"
bague,"blague (0.633), bagne (0.610), baguette (0.606), bagarre (0.449), bagnole (0.449)"
baguette,"braguette (0.696), bague (0.606)"
baie,"bail (0.650), bain (0.650), baise (0.631), base (0.525), bave (0.525)"
baignade,baignoire (0.549)
baigner,baigneur (0.743)
baigneur,"baigner (0.743), baiser (0.438), baisser (0.430)"
baignoire,baignade (0.549)
bail,"baie (0.650), bain (0.650), baril (0.611)"
bain,"baie (0.650), bail (0.650), badin (0.611), brin (0.500)"
baise,"baiser (0.767), baisse (0.767), baisser (0.640), braise (0.633), baie (0.631)"
baiser,"baisser (0.773), baise (0.767), baliser (0.675), baser (0.650), baisse (0.640)"
baisse,"baisser (0.787), baise (0.767), basse (0.650), baiser (0.640)"
baisser,"baisse (0.787), baiser (0.773), baise (0.640), baigneur (0.430)"
balade,"balader (0.787), baladeur (0.700), baleine (0.438)"
balader,"balade (0.787), baladeur (0.743), balayer (0.686), bader (0.640), balancier (0.549)"
baladeur,"balader (0.743), balayeur (0.702), balade (0.700), balancer (0.491), baliser (0.430)"
balafre,"balle (0.449), balte (0.449), baleine (0.429)"
balance,"balancer (0.802), balancé (0.764), balancier (0.659), balle (0.449), balte (0.449)"
balancer,"balance (0.802), balancier (0.751), balancé (0.681), baladeur (0.491), balayeur (0.491)"
balancier,"balancer (0.751), balance (0.659), balader (0.549), balayer (0.549), balbutier (0.517)"
balancé,"balance (0.764), balancer (0.681)"
balayer,"balayeur (0.743), balader (0.686), balancier (0.549)"
balayeur,"balayer (0.743), baladeur (0.702), balancer (0.491), baliser (0.430)"
balbutier,"balancier (0.517), ballotter (0.468)"
balcon,ballon (0.647)
baleine,"ballerine (0.625), balle (0.509), balte (0.449), balade (0.438), balafre (0.429)"
baliser,"baiser (0.675), balancer (0.488), baladeur (0.430), balayeur (0.430)"
ballant,ballast (0.700)
ballast,ballant (0.700)
balle,"ballet (0.767), balte (0.610), bille (0.570), bulle (0.570), baleine (0.509)"
ballerine,baleine (0.625)
ballet,"balle (0.767), ballot (0.663), billet (0.613)"
ballon,"ballot (0.740), balcon (0.647), baluchon (0.500)"
ballot,"ballon (0.740), ballet (0.663), billot (0.613)"
ballotter,balbutier (0.468)
balte,"balle (0.610), balafre (0.449), balance (0.449), baleine (0.449)"
baluchon,ballon (0.500)
banal,"bancal (0.667), banane (0.625)"
banane,banal (0.625)
bananier,bander (0.514)
banc,"bancal (0.625), blanc (0.591)"
bancal,"banal (0.667), banc (0.625)"
bandage,banque (0.438)
bande,"bander (0.767), bandé (0.705), bandeau (0.669)"
bandeau,"bande (0.669), bander (0.647)"
bander,"bande (0.767), bader (0.650), bandeau (0.647), barder (0.630), bonder (0.613)"
bandit,banquet (0.438)
bandé,"bande (0.705), bondé (0.570)"
banlieue,"banque (0.500), bannière (0.423)"
bannir,"bonnir (0.613), banquier (0.438)"
bannière,banlieue (0.423)
banque,"banquet (0.787), branque (0.661), banquette (0.642), barque (0.630), basque (0.630)"
banquet,"banque (0.787), banquette (0.724), baquet (0.675), bandit (0.438)"
banquette,"banquet (0.724), banque (0.642)"
banquier,"bander (0.500), bannir (0.438)"
baquet,"banquet (0.675), biquet (0.613)"
baraque,"barbaque (0.725), barque (0.690), baroque (0.671), barrage (0.479), barbare (0.449)"
baratin,"baron (0.449), barman (0.438)"
barbaque,"baraque (0.725), barque (0.631), barbaresque (0.623), barbe (0.542), barbiche (0.501)"
barbare,"barbarie (0.713), barbe (0.639), barre (0.625), barbiche (0.526), barrière (0.514)"
barbaresque,barbaque (0.623)
barbarie,"barbare (0.713), barbe (0.562), barbiche (0.512), barre (0.471), baraque (0.447)"
barbe,"barber (0.767), barbu (0.705), barbelé (0.669), barbare (0.639), barre (0.610)"
barbelé,"barbe (0.669), barber (0.647), barré (0.449)"
barber,"barbe (0.767), barbier (0.704), barbelé (0.647), barder (0.647), barrer (0.647)"
barbiche,"barbare (0.526), barbe (0.526), barbarie (0.512), barbaque (0.501), barricade (0.464)"
barbier,"barber (0.704), barioler (0.488)"
barboter,"barder (0.500), barrer (0.500)"
