target_word,similar_words_with_scores
augurer,"augure (0.787), aigreur (0.371), agréer (0.340), aigrir (0.271)"
auguste,auge (0.462)
aumône,aumônier (0.625)
aumônier,aumône (0.625)
auprès,après (0.633)
auquel,auxquels (0.550)
aura,azur (0.350)
auréole,auréoler (0.802)
auréoler,auréole (0.802)
aussi,assis (0.430)
aussitôt,assiette (0.311)
austère,"adultère (0.513), astre (0.463)"
autant,antan (0.525)
autel,autre (0.510)
auteur,"autour (0.647), acteur (0.613), auditeur (0.600), autocar (0.438)"
auto,autour (0.625)
autobus,autres (0.438)
autocar,auteur (0.438)
automate,automne (0.622)
automnal,automne (0.681)
automne,"automnal (0.681), automate (0.622), autonome (0.547), autre (0.449)"
autonome,"autonomie (0.762), automne (0.547)"
autonomie,autonome (0.762)
autorité,autoroute (0.549)
autoroute,autorité (0.549)
autour,"auteur (0.647), auto (0.625)"
autre,"autres (0.767), antre (0.570), astre (0.570), autruche (0.526), autel (0.510)"
autrefois,autres (0.574)
autres,"autre (0.767), autrefois (0.574), autobus (0.438)"
autruche,autre (0.526)
auvent,"auvergnat (0.505), avant (0.400)"
auvergnat,auvent (0.505)
auxquels,auquel (0.550)
avachi,avachir (0.787)
avachir,"avachi (0.787), avaler (0.438), avatar (0.438), avancer (0.429)"
aval,avaler (0.625)
avalanche,avance (0.529)
avaler,"aval (0.625), avachir (0.438), avilir (0.410)"
avance,"avancer (0.787), avancé (0.740), avancée (0.718), avalanche (0.529), avantage (0.512)"
avancer,"avance (0.787), avancé (0.647), avancée (0.629), avatar (0.438), avachir (0.429)"
avancé,"avancée (0.787), avance (0.740), avancer (0.647)"
avancée,"avancé (0.787), avance (0.718), avancer (0.629), avantage (0.501), avare (0.449)"
avant,"amant (0.570), auvent (0.400)"
avantage,"avance (0.512), avancée (0.501)"
avantager,avatar (0.483)
avare,avancée (0.449)
avarice,"avarié (0.647), avancée (0.429)"
avarié,avarice (0.647)
avatar,"avantager (0.483), avachir (0.438), avancer (0.438), aviateur (0.412)"
avec,aveu (0.650)
avenant,attenant (0.572)
avenir,advenir (0.661)
aventure,avenue (0.562)
aventurer,aventurier (0.767)
aventurier,aventurer (0.767)
avenue,"aventure (0.562), aveugle (0.438)"
averse,"adverse (0.661), aveugle (0.438)"
averti,avertir (0.787)
avertir,"averti (0.787), avorter (0.507)"
aveu,avec (0.650)
aveugle,"aveugler (0.802), avenue (0.438), averse (0.438)"
aveuglement,aveuglément (0.749)
aveugler,aveugle (0.802)
aveuglément,aveuglement (0.749)
aviateur,"amateur (0.572), aviser (0.438), aviver (0.438), avatar (0.412)"
aviation,"avion (0.581), aviron (0.500)"
avide,"aide (0.591), acide (0.570), aride (0.570), aider (0.430)"
avidité,"aviné (0.449), avisé (0.449)"
avilir,avaler (0.410)
aviné,"avisé (0.610), avion (0.510), avidité (0.449)"
avion,"aviron (0.667), aviation (0.581), aviné (0.510), aviso (0.510)"
aviron,"avion (0.667), aviation (0.500)"
avis,"aviso (0.737), avisé (0.737), aviser (0.625), anis (0.500), aise (0.350)"
aviser,"aviver (0.647), avis (0.625), aviateur (0.438)"
aviso,"avis (0.737), avisé (0.705), avion (0.510)"
avisé,"avis (0.737), aviso (0.705), aviné (0.610), aisé (0.591), avidité (0.449)"
aviver,"aviser (0.647), aviateur (0.438)"
avoir,avorter (0.449)
avorter,"apporter (0.572), avertir (0.507), avoir (0.449)"
avérer,aérer (0.633)
azur,aura (0.350)
aérer,"avérer (0.633), armer (0.395)"
aérien,algérien (0.588)
aérogare,arguer (0.275)
aéré,"acéré (0.591), armé (0.275)"
aîné,aine (0.250)
baba,baby (0.690)
babine,"bibine (0.633), bobine (0.613), bambin (0.513)"
babiole,"barioler (0.535), bible (0.406)"
babouche,"bouche (0.650), boucher (0.506), bouchée (0.472), bibiche (0.412)"
baby,baba (0.690)
bader,"bander (0.650), barder (0.650), balader (0.640), baser (0.590), baver (0.590)"
badin,"bain (0.611), boudin (0.483), bedaine (0.317), bidon (0.300)"
baffe,"bouffe (0.483), bouffée (0.331), bouffi (0.300)"
bafouer,bafoué (0.647)
bafoué,bafouer (0.647)
bagage,bagnole (0.449)
bagarre,"bagarrer (0.802), barre (0.640), bigarré (0.464), bagne (0.449), bague (0.449)"
bagarrer,"bagarre (0.802), barrer (0.663)"
bagnard,"baignade (0.438), brancard (0.405)"
bagne,"bague (0.610), beigne (0.483), bagarre (0.449), bande (0.415), bougon (0.167)"
bagnole,"bignole (0.643), bougnoule (0.450), bagage (0.449), bague (0.449), bagarre (0.429)"
bague,"blague (0.633), bagne (0.610), baguette (0.606), bagarre (0.449), bagnole (0.449)"
baguette,"bague (0.606), burette (0.463), buvette (0.463)"
baie,"bail (0.650), bain (0.650), baise (0.631), base (0.525), bave (0.525)"
baignade,"baigner (0.560), brigade (0.501), bagnard (0.438)"
baigner,"baigneur (0.743), baignade (0.560), baignoire (0.549)"
baigneur,"baigner (0.743), baignoire (0.538), baiser (0.438), baisser (0.430)"
baignoire,"baigner (0.549), baigneur (0.538)"
bail,"baie (0.650), bain (0.650), baril (0.611), bile (0.350)"
bain,"baie (0.650), bail (0.650), badin (0.611), brin (0.500), banc (0.400)"
baise,"baiser (0.767), baisse (0.767), baisser (0.640), braise (0.633), baie (0.631)"
baiser,"baisser (0.773), baise (0.767), baliser (0.675), baser (0.650), baisse (0.640)"
baisse,"baisser (0.787), baise (0.767), basse (0.650), baiser (0.640), braise (0.513)"
baisser,"baisse (0.787), baiser (0.773), baise (0.640), baliser (0.586), bruisser (0.572)"
balade,"balader (0.787), baladeur (0.700), baleine (0.438), bolide (0.393), bled (0.233)"
balader,"balade (0.787), baladeur (0.743), balayer (0.686), bader (0.640), balancer (0.610)"
baladeur,"balader (0.743), balade (0.700), balayer (0.551), baliser (0.430)"
balafre,"balle (0.449), balte (0.449), baleine (0.429)"
balance,"balancer (0.802), balancé (0.764), blanc (0.494), blanche (0.479), balle (0.449)"
balancer,"balance (0.802), balancier (0.751), balancé (0.681), balader (0.610), balayer (0.610)"
balancier,"balancer (0.751), balançoire (0.521)"
balancé,"balance (0.764), balancer (0.681), blanc (0.494)"
balançoire,"balancier (0.521), balancer (0.490)"
balayer,"balayeur (0.743), balader (0.686), balancer (0.610), baladeur (0.551), biler (0.346)"
balayeur,"balayer (0.743), balader (0.551), baliser (0.430), bleuir (0.288), biler (0.238)"
balcon,"ballon (0.647), baluchon (0.550)"
baleine,"balle (0.509), balte (0.449), balade (0.438), balafre (0.429), balance (0.429)"
baliser,"baiser (0.675), baisser (0.586), baptiser (0.585), balancer (0.488), blaser (0.466)"
ballant,"ballast (0.700), brillant (0.572), branlant (0.525), bouillant (0.516)"
ballast,ballant (0.700)
balle,"ballet (0.767), balte (0.610), bille (0.570), bulle (0.570), baleine (0.509)"
ballet,"balle (0.767), ballot (0.663), billet (0.613), barillet (0.600), billot (0.377)"
ballon,"ballot (0.740), balcon (0.647), bâillon (0.535), baluchon (0.500), bouillon (0.475)"
ballot,"ballon (0.740), ballet (0.663), billot (0.613), billet (0.377)"
balte,"balle (0.610), balafre (0.449), balance (0.449), baleine (0.449), belote (0.400)"
baluchon,"bouchon (0.572), balcon (0.550), ballon (0.500)"
bambin,babine (0.513)
bambou,"bombe (0.367), bombé (0.367)"
banal,"bancal (0.667), banane (0.625), banlieue (0.334)"
banane,"banal (0.625), bananier (0.605), benne (0.408), bonne (0.408), bénin (0.233)"
bananier,"banane (0.605), bannir (0.551), bander (0.514), bannière (0.463), bonnir (0.342)"
banc,"bancal (0.625), blanc (0.591), bain (0.400)"
bancal,"banal (0.667), banc (0.625)"
bandage,banque (0.438)
bande,"bander (0.767), bandé (0.705), bandeau (0.669), bader (0.470), bagne (0.415)"
bandeau,"bande (0.669), bander (0.647), bandé (0.523), bond (0.267), bondé (0.260)"
bander,"bande (0.767), bader (0.650), bandeau (0.647), barder (0.630), bonder (0.613)"
bandit,banquet (0.438)
bandé,"bande (0.705), bondé (0.570), bandeau (0.523), bond (0.366)"
banlieue,"banque (0.500), banal (0.334)"
bannir,"bannière (0.625), bonnir (0.613), bananier (0.551), banquier (0.438)"
bannière,"bannir (0.625), bananier (0.463), bonnir (0.375)"
banque,"banquet (0.787), branque (0.661), banquette (0.642), barque (0.630), basque (0.630)"
banquet,"banque (0.787), baquet (0.675), banquier (0.610), branque (0.514), bandit (0.438)"
banquette,banque (0.642)
banquier,"banque (0.625), banquet (0.610), bander (0.500), bannir (0.438), branque (0.413)"
baptiser,"baiser (0.600), baliser (0.585), baisser (0.522)"
baquet,"banquet (0.675), biquet (0.613), bouquet (0.535), banque (0.513), barque (0.513)"
baraque,"barbaque (0.725), barque (0.690), baroque (0.671), braquer (0.514), branque (0.507)"
baratin,"baryton (0.486), baron (0.449), barman (0.438), breton (0.271)"
barbaque,"baraque (0.725), barque (0.631), barbare (0.617), baroque (0.612), barbe (0.542)"
barbare,"barbarie (0.713), barbe (0.639), barre (0.625), barbaque (0.617), barber (0.600)"
barbarie,"barbare (0.713), barbier (0.568), barbe (0.562), barber (0.530), barre (0.471)"
barbe,"barber (0.767), barbu (0.705), barbelé (0.669), barbare (0.639), barre (0.610)"
barbelé,"barbe (0.669), barber (0.647), barré (0.449)"
barber,"barbe (0.767), barbier (0.704), barbelé (0.647), barder (0.647), barrer (0.647)"
barbiche,"bibiche (0.588), barbier (0.560), barbare (0.526), barbe (0.526), brioche (0.405)"
barbier,"barber (0.704), barboter (0.610), barbare (0.580), barbarie (0.568), barbiche (0.560)"
barboter,"barber (0.625), barbier (0.610), barder (0.500), barrer (0.500), brouter (0.405)"
barbu,"barbe (0.705), barreau (0.449), bribe (0.200)"
barda,"bord (0.366), bordé (0.355), bordée (0.300), bride (0.200), bridé (0.200)"
barder,"bavarder (0.663), bader (0.650), barber (0.647), barrer (0.647), bander (0.630)"
baril,"bail (0.611), bariolé (0.580), brûlé (0.200)"
barillet,"ballet (0.600), billet (0.588), briller (0.510)"
barioler,"bariolé (0.681), babiole (0.535), briller (0.501), barber (0.500), barder (0.500)"
bariolé,"barioler (0.681), baril (0.580), barré (0.449), brûlé (0.346)"
barmaid,"barman (0.647), brimade (0.250)"
barman,"barmaid (0.647), baratin (0.438), baryton (0.438)"
baron,"baratin (0.449), brin (0.300), brun (0.300), burin (0.300), borne (0.200)"
baroque,"barque (0.690), baraque (0.671), barbaque (0.612), brique (0.466), breloque (0.463)"
barque,"baraque (0.690), baroque (0.690), barbaque (0.631), banque (0.630), basque (0.630)"
barrage,"barrette (0.501), barrière (0.501), baraque (0.479), barbe (0.449), barbarie (0.447)"
barre,"barrer (0.767), barré (0.705), barreau (0.669), bagarre (0.640), barbare (0.625)"
barreau,"barre (0.669), barrer (0.647), bourreau (0.572), barré (0.523), blaireau (0.513)"
barrer,"barre (0.767), bagarrer (0.663), barreau (0.647), barber (0.647), barder (0.647)"
barrette,"barre (0.606), burette (0.572), barrage (0.501)"
barrière,"barre (0.593), barrer (0.550), barbare (0.514), barrage (0.501), brrr (0.292)"
barré,"barre (0.705), barreau (0.523), beurré (0.483), bourré (0.483), barbelé (0.449)"
baryton,"baratin (0.486), breton (0.466), barman (0.438)"
bas-côté,"biscuit (0.175), boy-scout (0.156)"
basané,"bison (0.233), besoin (0.167)"
bascule,"basculer (0.802), bastille (0.488), base (0.462), basse (0.449), bassine (0.429)"
basculer,"bascule (0.802), bousculer (0.600), baser (0.514)"
base,"baser (0.737), basse (0.737), baise (0.611), baie (0.525), bave (0.525)"
baser,"base (0.737), baiser (0.650), blaser (0.633), bader (0.590), baver (0.590)"
basilique,basque (0.551)
basque,"banque (0.630), barque (0.630), basilique (0.551), baquet (0.513), bassine (0.438)"
basse,"base (0.737), bassesse (0.679), baisse (0.650), brasse (0.633), baise (0.590)"
bassesse,"basse (0.679), bassine (0.526)"
bassin,"bassine (0.787), boisson (0.326), buisson (0.326)"
bassine,"bassin (0.787), bassesse (0.526), base (0.462), basque (0.438), bastille (0.430)"
bastille,"bascule (0.488), bassine (0.430)"
bataille,bouteille (0.453)
batailler,boitiller (0.494)
batelier,"baliser (0.463), battoir (0.430)"
bath,béat (0.350)
batterie,"battre (0.562), batteur (0.560), battue (0.512), battoir (0.488), botter (0.425)"
batteur,"battoir (0.564), batterie (0.560), battre (0.506), botter (0.438)"
battoir,"batteur (0.564), battre (0.506), batterie (0.488), batelier (0.430), botter (0.326)"
battre,"battue (0.663), batterie (0.562), batteur (0.506), battoir (0.506), botter (0.360)"
battu,"battue (0.767), botte (0.355), botté (0.355), butte (0.355)"
battue,"battu (0.767), battre (0.663), batterie (0.512), botte (0.383), butte (0.383)"
baudrier,barbier (0.476)
baume,"brume (0.570), bague (0.415), brame (0.395)"
bavard,"bavarder (0.700), buvard (0.613)"
bavarder,"bavard (0.700), barder (0.663), balader (0.526), baver (0.514), bravade (0.413)"
bave,"baver (0.737), baveux (0.625), brave (0.591), baie (0.525), base (0.525)"
baver,"bave (0.737), braver (0.633), bader (0.590), baser (0.590), bavarder (0.514)"
baveux,bave (0.625)
bavure,"bravoure (0.513), baver (0.500), buveur (0.293)"
beau,"beauté (0.625), bedeau (0.608), bleu (0.275)"
beau-frère,bâfrer (0.266)
beauté,"beau (0.625), bleuté (0.470)"
becqueter,becter (0.551)
becter,"becqueter (0.551), bercer (0.500)"
bedaine,"badin (0.317), boudin (0.255), bidon (0.200)"
bedeau,beau (0.608)
beige,"beigne (0.683), belge (0.590), berge (0.590)"
beigne,"beignet (0.787), beige (0.683), bagne (0.483), bougon (0.167), béguin (0.100)"
beignet,"beigne (0.787), bougnat (0.321)"
belge,"beige (0.590), berge (0.590), blague (0.250)"
belote,"blot (0.450), balte (0.400), boulot (0.353), bleuté (0.233), boulet (0.167)"
benne,"bonne (0.570), banane (0.408), bénin (0.200)"
benêt,"bénit (0.300), béant (0.220), bonté (0.200)"
berbère,"barbare (0.463), berge (0.449), bergerie (0.438), berline (0.429), barber (0.421)"
bercail,bricole (0.143)
berceau,"bercer (0.669), berceur (0.629), broc (0.143)"
bercer,"berceur (0.740), berceau (0.669), berger (0.617), berner (0.617), becter (0.500)"
berceur,"bercer (0.740), berceau (0.629)"
berge,"berger (0.800), bergerie (0.627), beige (0.590), belge (0.590), berbère (0.449)"
berger,"berge (0.800), bergerie (0.690), bercer (0.617), berner (0.617)"
bergerie,"berger (0.690), berge (0.627), berbère (0.438)"
berline,"berge (0.449), berbère (0.429)"
berner,"borner (0.633), bercer (0.617), berger (0.617), brunir (0.250)"
besace,besogne (0.438)
besogne,"besogner (0.802), besace (0.438)"
besogner,besogne (0.802)
besoin,"bison (0.383), basané (0.167)"
bestial,"bestiau (0.764), bestiole (0.610)"
bestiau,"bestial (0.764), buste (0.260)"
bestiole,bestial (0.610)
beugler,bigler (0.535)
beurre,"beurrer (0.787), beurré (0.740), bourre (0.613), barre (0.483), bourrée (0.438)"
beurrer,"beurre (0.787), beurré (0.647), bourrer (0.643), barrer (0.535), brrr (0.346)"
beurré,"beurre (0.740), beurrer (0.647), bourré (0.613), barré (0.483), bourrée (0.478)"
biais,baise (0.430)
bibiche,"biche (0.681), barbiche (0.588), bible (0.462), biblique (0.438), babouche (0.412)"
bibine,"babine (0.633), bobine (0.633), biblique (0.447)"
bible,"bile (0.611), bille (0.590), biblique (0.526), biler (0.470), bibiche (0.462)"
biblique,"bible (0.526), bibine (0.447), bibiche (0.438)"
biche,"bicher (0.767), bibiche (0.681), boche (0.570), bâche (0.570), bêche (0.570)"
bicher,"biche (0.767), bêcher (0.613), bûcher (0.613), boucher (0.535), bêcheur (0.438)"
bicoque,biche (0.449)
bicorne,"biscornu (0.535), biche (0.449)"
bide,"bidet (0.737), bride (0.591), bile (0.525), bise (0.525), bite (0.525)"
bidet,"bide (0.737), bride (0.430)"
bidoche,"brioche (0.521), bide (0.462), bidule (0.438)"
bidon,"bison (0.590), badin (0.300), boudin (0.250), bedaine (0.200)"
bidule,bidoche (0.438)
bien,"bide (0.400), bile (0.400), bing (0.400), bise (0.400), bite (0.400)"
bien-être,bénitier (0.196)
bienfait,bientôt (0.501)
bientôt,bienfait (0.501)
bienvenu,bienvenue (0.810)
bienvenue,bienvenu (0.810)
biffer,"bouffer (0.535), bouffir (0.326)"
biffeton,"bifton (0.612), biffin (0.512)"
biffin,"biffeton (0.512), bouffon (0.326)"
bifton,biffeton (0.612)
bigarré,bagarre (0.464)
bigler,"biler (0.650), beugler (0.535)"
bignole,"bagnole (0.643), bougnoule (0.450)"
bijou,bijoux (0.767)
bijoux,bijou (0.767)
bilan,"blanc (0.430), boulon (0.250), baleine (0.200)"
bile,"biler (0.737), bille (0.737), bible (0.611), billet (0.592), bide (0.525)"
biler,"bile (0.737), bigler (0.650), bille (0.585), bouler (0.483), bible (0.470)"
bille,"billet (0.767), bile (0.737), bible (0.590), biler (0.585), balle (0.570)"
billet,"bille (0.767), billot (0.663), ballet (0.613), bile (0.592), barillet (0.588)"
billot,"billet (0.663), ballot (0.613), ballet (0.377)"
bing,"bien (0.400), bain (0.350), brin (0.350)"
bique,"biquet (0.767), brique (0.633)"
biquet,"bique (0.767), briquet (0.661), baquet (0.613), bouquet (0.535), brique (0.480)"
biscornu,bicorne (0.535)
biscotte,bistre (0.438)
biscuit,"bistrot (0.429), boy-scout (0.254), bas-côté (0.175)"
bise,"baise (0.591), brise (0.591), bide (0.525), bile (0.525), bite (0.525)"
bison,"bidon (0.590), besoin (0.383), basané (0.233)"
bistouri,"bistre (0.500), bistro (0.500)"
bistre,"bistro (0.740), bistrot (0.647), bistouri (0.500), biscotte (0.438)"
bistro,"bistrot (0.787), bistre (0.740), bistouri (0.500)"
bistrot,"bistro (0.787), bistre (0.647), biscuit (0.429)"
bite,"bide (0.525), bile (0.525), bise (0.525), bête (0.500), bien (0.400)"
bière,boire (0.395)
black,blanc (0.510)
blague,"blaguer (0.787), bague (0.633), blanche (0.438), belge (0.250)"
